artist.name,track.name,genre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
Jack Back,Survivor,dance,0.715,0.87,3,-3.303,0.0494,0.00975,0.0927,0.0829,0.305,125.008,60
RÜFÜS DU SOL,No Place - Short Version,dance,0.616,0.855,4,-6.37,0.0317,0.0243,0.136,0.113,0.183,119.983,27
GATTÜSO,Easy Boy,dance,0.617,0.959,11,-3.08,0.048,0.0144,0.024,0.121,0.134,127.036,44
Sigala,Wish You Well,dance,0.669,0.895,5,-3.787,0.0575,0.128,0,0.297,0.576,124.975,67
Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,dance,0.795,0.899,0,-4.202,0.0685,0.00235,3.92e-4,0.199,0.329,125.978,58
Martin Garrix,Mistaken (feat. Alex Aris),dance,0.424,0.694,6,-4.912,0.0386,0.0573,9.37e-4,0.133,0.0801,128.034,56
Redfield,Don't Worry - Axwell Cut,dance,0.824,0.809,7,-4.277,0.0493,0.0307,0.135,0.0992,0.896,124.007,49
Tiësto,Grapevine,dance,0.714,0.828,3,-4.663,0.0598,0.00514,0.154,0.32,0.208,124.034,59
Knife Party,Death & Desire (feat. Harrison),dance,0.617,0.964,7,-3.396,0.04,0.0011,0.491,0.186,0.38,125.001,44
Galantis,Holy Water,dance,0.587,0.734,9,-4.558,0.0407,0.0653,5.71e-4,0.398,0.401,125.848,57
Max Styler,Let Me Take You There (feat. Laura White),dance,0.596,0.907,6,-5.447,0.0477,0.0589,3.08e-6,0.295,0.263,123.987,54
R3HAB,All Around The World (La La La),dance,0.733,0.859,9,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,76
Jess Glynne,One Touch,dance,0.686,0.693,0,-6.245,0.131,0.329,0,0.136,0.699,124.206,63
Adam Beyer,Your Mind - Radio Edit,dance,0.66,0.857,11,-7.946,0.0565,0.00262,0.165,0.215,0.111,126.032,48
DJ Snake,Magenta Riddim,dance,0.602,0.892,10,-3.66,0.0672,3.93e-4,0.813,0.304,0.57,102.047,64
Kaskade,With You - LöKii Remix,dance,0.708,0.727,9,-7.647,0.0389,0.0201,0.676,0.37,0.512,120.012,44
Wilkinson,All For You,dance,0.526,0.783,0,-3.681,0.0376,0.00499,0,0.136,0.138,173.972,57
Alesso,In The Middle,dance,0.751,0.92,9,-5.618,0.0964,0.00504,0.00302,0.127,0.633,122.991,56
Rat City,Kind of Love,dance,0.679,0.825,0,-3.759,0.044,0.0665,0,0.128,0.466,119.946,41
Kygo,Carry On - Nicky Romero Remix,dance,0.447,0.684,9,-4.721,0.09,0.175,0,0.478,0.437,125.655,61
Diplo,Hold You Tight,dance,0.797,0.827,4,-5.081,0.0599,0.00568,0.556,0.0466,0.694,123.997,45
FISHER,You Little Beauty,dance,0.926,0.951,6,-5.531,0.0924,0.00232,0.452,0.313,0.918,123.987,68
Becky Hill,I Could Get Used To This,dance,0.621,0.653,7,-4.573,0.0523,0.0152,0,0.427,0.345,117.128,52
Gorgon City,There For You,dance,0.533,0.844,11,-5.04,0.0302,0.00529,8.91e-5,0.0722,0.712,123.971,66
Laidback Luke,Oh Yes (Rockin' With The Best),dance,0.79,0.949,2,-1.89,0.103,0.133,0,0.339,0.602,124.088,52
Axwell,Nobody Else,dance,0.664,0.8,1,-6.587,0.0448,8.61e-4,0.163,0.0832,0.318,123.994,0
SACHI,Sparking My Fire (feat. ROE),dance,0.624,0.758,8,-6.039,0.0413,0.153,1.61e-5,0.104,0.413,122.019,0
Dom Dolla,Take It,dance,0.851,0.742,0,-6.126,0.0377,0.0259,0.256,0.111,0.236,123.033,64
Jack Wins,Forever Young,dance,0.534,0.956,7,-2.801,0.0427,0.00425,0.0118,0.722,0.625,123.964,38
CamelPhat,Breathe,dance,0.595,0.877,9,-7.414,0.0442,0.00646,0.0879,0.398,0.081,125.015,64
NOTD,So Close,dance,0.7,0.872,10,-5.896,0.0666,0.121,7.08e-6,0.103,0.761,125.03,73
Audien,Never Letting Go,dance,0.534,0.765,1,-3.151,0.0338,0.0915,0.00107,0.225,0.117,127.978,58
SLATIN,Apple Juice (feat. Carla Monroe) - MOTi Remix,dance,0.671,0.91,0,-3.621,0.1,0.00196,0.0316,0.171,0.413,128.036,47
Nicky Romero,Love You Forever,dance,0.382,0.698,6,-3.409,0.0374,0.00236,5.24e-5,0.108,0.151,127.816,52
KREAM,Ain't Thinkin Bout You (feat. Louisa),dance,0.784,0.761,9,-4.533,0.0351,0.00653,4.63e-4,0.0984,0.525,123.971,54
Joel Corry,Sorry,dance,0.744,0.79,8,-4.617,0.0562,0.0547,8.02e-4,0.32,0.847,125.002,68
Hardwell,I'm Not Sorry,dance,0.649,0.82,4,-3.812,0.0558,0.121,0,0.0771,0.349,128.096,42
Kygo,Think About You - Galantis Remix,dance,0.621,0.898,10,-4.569,0.0401,0.0976,1.08e-5,0.404,0.332,124.018,54
Dynoro,Obsessed,dance,0.582,0.826,11,-4.599,0.0612,0.0614,2.7e-6,0.108,0.201,117.948,62
Leftwing : Kody,I Feel It,dance,0.566,0.954,6,-4.678,0.0376,0.00411,0.0257,0.0943,0.887,125.967,58
Avicii,SOS - Laidback Luke Tribute Remix / Radio Edit,dance,0.572,0.915,5,-4.451,0.0625,0.0111,0,0.339,0.678,123.919,58
Cheat Codes,Who's Got Your Love,dance,0.704,0.888,11,-2.872,0.0541,0.00553,0.0011,0.079,0.531,125.027,57
Maxim Lany,Renaissance,dance,0.404,0.427,2,-12.578,0.0683,0.227,0.856,0.0907,0.0388,162.668,35
Jack Back,Grenade,dance,0.699,0.805,0,-7.309,0.0771,0.0145,0.234,0.0425,0.322,124.011,42
Don Diablo,Brave,dance,0.654,0.874,6,-3.885,0.0543,0.169,1.77e-6,0.134,0.542,119.85,61
Raven & Kreyn,Sing For You,dance,0.537,0.945,5,-5.566,0.0362,8.46e-4,0.59,0.275,0.319,128.007,44
Black Caviar,El Camino,dance,0.921,0.773,0,-3.478,0.0863,0.00718,0.00591,0.0412,0.715,124.012,52
Armin van Buuren,Something Real,dance,0.575,0.808,1,-4.578,0.0439,0.0446,0,0.0693,0.232,127.922,56
Andrew Bayer,Open End Resource - In My Next Life Mix,dance,0.51,0.528,11,-6.574,0.0448,0.036,3.47e-5,0.542,0.201,127.98,33
EDX,Stay,dance,0.685,0.951,3,-4.889,0.045,0.0184,0.0531,0.065,0.582,124.978,45
Calvin Harris,I'm Not Alone - CamelPhat Remix,dance,0.575,0.969,1,-6.741,0.0425,0.0105,0.683,0.118,0.0368,122.998,47
Zara Larsson,All the Time - Don Diablo Remix,dance,0.675,0.931,1,-3.432,0.0742,0.0794,2.33e-5,0.11,0.613,124.008,65
Moguai,Faith,dance,0.559,0.669,2,-5.111,0.203,0.0251,0.00303,0.302,0.206,121.232,58
OFFAIAH,Push Pull,dance,0.82,0.745,9,-4.921,0.0717,0.034,0.317,0.291,0.579,124.992,52
Oliver Heldens,This Groove - Codeko Remix,dance,0.63,0.907,8,-3.598,0.0615,9.13e-4,4.74e-4,0.119,0.547,124.019,44
Solardo,XTC,dance,0.703,0.929,3,-6.5,0.0661,0.00761,0.00334,0.219,0.585,128.005,55
Yves V,We Got That Cool (feat. Afrojack & Icona Pop),dance,0.639,0.865,1,-5.01,0.0357,0.00462,1.26e-6,0.208,0.611,124.01,65
David Guetta,Thing For You (With Martin Solveig),dance,0.774,0.723,2,-5.545,0.0496,0.0395,1.82e-5,0.1,0.769,121.057,58
Stafford Brothers,KNOCK,dance,0.756,0.942,11,-3.051,0.15,0.0114,1.23e-4,0.283,0.211,128.092,41
Kaskade,Fun,dance,0.839,0.922,0,-3.166,0.0568,0.0215,0.00936,0.0548,0.328,122.986,0
Bakermat,Baianá,dance,0.564,0.723,2,-6.983,0.0702,7.41e-4,0.672,0.543,0.466,121.97,4
Mike Williams,I Got You,dance,0.597,0.832,5,-3.865,0.0782,0.114,1.16e-6,0.7,0.374,126.069,40
Zeds Dead,Lift You Up,dance,0.408,0.989,9,-0.958,0.07,1.5e-4,0.938,0.586,0.118,174.015,34
MOTi,Friday (feat. JGUAR),dance,0.554,0.762,1,-4.808,0.0895,0.00197,0.17,0.352,0.421,126.132,46
Timmy Trumpet,Therapy,dance,0.504,0.896,10,-6.249,0.044,0.00183,0.0284,0.134,0.0393,149.936,61
Krystal Klear,Euphoric Dreams,dance,0.523,0.822,6,-9.534,0.0397,5.07e-4,0.545,0.0772,0.591,125.009,38
JOYRYDE,IM GONE,dance,0.664,0.953,9,-3.794,0.249,0.00961,0.00665,0.263,0.21,125.679,48
RÜFÜS DU SOL,Treat You Better - Purple Disco Machine Remix,dance,0.801,0.854,5,-4.377,0.0442,0.00364,0.00325,0.155,0.899,122.033,45
Paul Kalkbrenner,No Goodbye,dance,0.945,0.584,6,-7.649,0.044,0.0955,0.341,0.147,0.626,124.996,62
Avicii,Tough Love - Tiësto Remix / Radio Edit,dance,0.594,0.935,8,-3.562,0.0565,0.0249,3.97e-6,0.637,0.366,127.015,61
Duke Dumont,Red Light Green Light,dance,0.811,0.825,2,-5.48,0.0654,6.46e-4,0.517,0.0689,0.95,124.005,67
Anti Up,Hey Pablo,dance,0.805,0.943,11,-6.503,0.0563,7.49e-4,0.868,0.679,0.856,126,50
DallasK,Sometimes,dance,0.726,0.775,0,-6.903,0.0687,0.0494,4.57e-4,0.359,0.575,121.947,49
Nic Fanciulli,Miracle (Body Rock) - Edit,dance,0.681,0.886,8,-8.745,0.0339,0.227,0.78,0.0617,0.078,122.001,31
Deorro,All This Time,dance,0.66,0.857,2,-5.219,0.321,0.167,1.36e-5,0.119,0.233,130.069,53
Dombresky,Soul Sacrifice,dance,0.847,0.934,9,-5.381,0.0442,0.00783,0.494,0.0797,0.863,126.035,59
Elderbrook,Something About You (with Rudimental),dance,0.767,0.605,6,-5.737,0.188,0.559,3.63e-4,0.193,0.657,107.042,60
SAINt JHN,Roses - Imanbek Remix,dance,0.784,0.721,8,-5.457,0.0506,0.0149,0.00424,0.285,0.895,121.966,47
Joel Corry,Head & Heart (feat. MNEK),dance,0.732,0.874,8,-3.158,0.0662,0.168,1.17e-5,0.0489,0.905,122.961,73
Regard,Secrets,dance,0.848,0.768,6,-5.386,0.0373,0.0412,7.85e-4,0.195,0.777,118.961,80
Sofi Tukker,House Arrest,dance,0.654,0.818,0,-6.27,0.0332,0.0187,0.103,0.0806,0.557,123.982,66
Kygo,Higher Love,dance,0.693,0.678,8,-7.159,0.0324,0.0151,5.71e-6,0.101,0.404,103.952,67
Diplo,On My Mind,dance,0.771,0.731,7,-6.574,0.0409,0.00165,0.633,0.217,0.635,123.026,69
Becky Hill,Better Off Without You (feat. Shift K3Y),dance,0.682,0.855,7,-3.282,0.0401,0.0566,1e-6,0.101,0.304,124.004,70
Disclosure,Tondo,dance,0.675,0.92,0,-7.153,0.053900000000000003,0.0126,0.117,0.329,0.842,132.001,32
Kito,Follow (with Jeremih),dance,0.68,0.761,0,-6.142,0.0288,0.00485,0.00139,0.0644,0.361,124.981,59
twocolors,Lovefool,dance,0.677,0.766,6,-6.896,0.0568,0.0219,6.81e-6,0.129,0.198,123.062,81
Aluna,Body Pump,dance,0.762,0.862,6,-4.458,0.0513,0.2,0.0269,0.118,0.671,120.009,48
Paul Woolford,Looking for Me,dance,0.641,0.529,6,-11.536,0.0288,0.00441,8.62e-4,0.0809,0.449,121.027,77
PS1,Fake Friends (feat. Alex Hosking),dance,0.667,0.892,5,-4.611,0.0451,0.0474,8.3e-4,0.374,0.541,122.981,65
Tiësto,The Business,dance,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,92
ARTY,You're Not Alone,dance,0.535,0.844,2,-5.458,0.0396,0.119,0,0.106,0.266,126.046,54
220 KID,Don’t Need Love (with GRACEY),dance,0.702,0.716,7,-5.378,0.0867,0.407,0,0.0749,0.607,123.893,69
Gryffin,Body Back (feat. Maia Wright),dance,0.687,0.832,8,-4.434,0.0366,0.0931,1.32e-6,0.183,0.448,123.036,64
Karen Harding,Undo My Heart,dance,0.605,0.873,11,-6.267,0.035,0.0352,0.0041,0.0644,0.343,122.998,64
BRONSON,HEART ATTACK (feat. lau.ra),dance,0.556,0.649,6,-5.807,0.0781,0.163,0.214,0.109,0.119,121.999,6
Gareth Emery,You Are,dance,0.654,0.897,9,-3.132,0.0411,0.216,5.43e-6,0.226,0.635,124.925,47
MK,2AM (feat. Carla Monroe),dance,0.632,0.868,5,-6.254,0.0357,0.0426,0.263,0.307,0.455,122.98,64
Stace Cadet,Energy,dance,0.704,0.822,5,-5.142,0.0366,3.41e-4,0.714,0.28,0.442,125.003,0
Michael Calfan,No Lie,dance,0.719,0.701,1,-9.846,0.0414,0.0662,0.121,0.0978,0.136,122.034,43
Sigala,Lasting Lover,dance,0.676,0.786,1,-4.529,0.0478,0.197,0,0.0943,0.483,125.983,82
Alison Wonderland,Anything,dance,0.768,0.908,5,-5.014,0.0486,0.184,0.546,0.0583,0.423,120.042,66
R3HAB,Creep - mint Singles,dance,0.766,0.611,11,-9.251,0.0542,0.112,6.06e-4,0.187,0.128,126,67
David Solomon,Electric (feat. Hayley May),dance,0.731,0.894,2,-4.081,0.105,0.016,1.89e-6,0.527,0.544,121.989,47
SAINt JHN,Trap (Rompasso Remix),dance,0.694,0.739,5,-5.457,0.185,0.0225,9.11e-6,0.507,0.222,128.049,42
Moguai,Hold On - 2020 Edit,dance,0.622,0.802,9,-4.969,0.167,0.17,0,0.263,0.764,124.859,32
Afrojack,All Night (feat. Ally Brooke),dance,0.593,0.877,0,-3.825,0.0677,0.123,0,0.503,0.635,123.76,64
Love Regenerator,Live Without Your Love (with Steve Lacy),dance,0.67,0.833,7,-8.365,0.0522,0.132,0.195,0.109,0.522,127.984,64
Louis The Child,Free (with Drew Love),dance,0.653,0.565,1,-6.636,0.0354,0.00561,3.02e-5,0.145,0.165,124.987,59
Rasster,SAD - Imanbek xxx Remix,dance,0.746,0.757,5,-6.078,0.054,0.491,0.00124,0.0863,0.499,124.992,70
Don Diablo,Bad,dance,0.791,0.738,0,-5.197,0.0732,0.406,0.00826,0.159,0.666,123.927,71
Anabel Englund,Underwater,dance,0.639,0.631,5,-10.686,0.033,0.00833,0.146,0.119,0.197,121.968,62
MEDUZA,Lose Control,dance,0.598,0.526,10,-8.659,0.0415,0.129,0,0.14,0.529,123.935,83
Oliver Heldens,Break This Habit (feat. Kiko Bun),dance,0.711,0.927,4,-6.114,0.0632,0.104,0.0518,0.296,0.299,123.98,62
Armin van Buuren,Need You Now,dance,0.673,0.793,4,-5.265,0.0391,0.00542,4.1e-5,0.104,0.352,125.028,63
Robin Schulz,In Your Eyes (feat. Alida),dance,0.57,0.672,8,-5.888,0.0716,0.172,1.04e-6,0.0768,0.461,120.018,78
Cookiee Kawaii,Vibe (If I Back It Up),dance,0.754,0.568,10,-8.719,0.344,0.0635,0.00932,0.118,0.175,159.947,59
Martin Solveig,Juliet & Romeo,dance,0.712,0.664,11,-8.026,0.0345,0.0416,1.04e-4,0.0668,0.781,122.014,67
Hayden James,Right Time,dance,0.529,0.871,9,-6.792,0.047,0.0475,0.00392,0.0948,0.234,123.959,57
DVBBS,Tinted Eyes (feat. blackbear & 24kGoldn),dance,0.743,0.801,5,-4.097,0.0343,0.00598,2.46e-5,0.178,0.381,121.965,71
Hollaphonic,Save Me,dance,0.663,0.833,4,-6.77,0.0587,0.0188,0.00371,0.192,0.239,123.964,50
Duke Dumont,Nightcrawler,dance,0.744,0.699,0,-6.63,0.0517,0.00369,2.34e-4,0.402,0.508,117.99,58
David Guetta,Let's Love,dance,0.662,0.868,5,-4.025,0.0341,0.00882,0.00244,0.584,0.353,92.998,80
Prospa,Ecstasy (Over & Over),dance,0.757,0.82,10,-4.999,0.0406,0.00426,0.421,0.173,0.656,128.012,61
Sam Feldt,Hold Me Close (feat. Ella Henderson),dance,0.654,0.795,0,-4.419,0.0536,0.178,0,0.19,0.465,120.019,68
Bright Lights,War For Love,dance,0.646,0.868,3,-4.316,0.0513,0.137,0,0.583,0.693,125.022,49
Purple Disco Machine,Hypnotized,dance,0.689,0.813,11,-5.084,0.0998,0.0969,2.32e-4,0.11,0.704,108.065,63
Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),dance,0.798,0.828,2,-5.36,0.193,0.0247,2.55e-6,0.121,0.6,124.962,78
Rezz,Someone Else,dance,0.644,0.349,2,-5.315,0.0364,0.206,3.36e-5,0.125,0.246,94.971,63
Kaskade,Love Like That,dance,0.752,0.78,7,-5.669,0.0474,0.00337,5.39e-4,0.747,0.307,123.023,54
Martin Garrix,Higher Ground (feat. John Martin),dance,0.442,0.619,1,-5.28,0.0321,0.0841,0,0.0889,0.382,128.318,71
LP Giobbi,Meet Again,dance,0.629,0.892,0,-4.775,0.0775,0.0256,0.687,0.104,0.438,124.987,54
ILLENIUM,Nightlight,dance,0.494,0.651,11,-4.127,0.0384,0.0819,0,0.104,0.162,149.979,74
Endor,Pump It Up,dance,0.898,0.893,1,-7.255,0.225,0.207,9.33e-5,0.061,0.653,129.047,58
Dubdogz,Infinity - Dubdogz & Bhaskar Edit,dance,0.723,0.57,9,-8.589,0.0429,0.00412,0.00183,0.0862,0.575,123.979,72
Ytram,Fire (with Elderbrook),dance,0.584,0.865,8,-5.951,0.0321,0.00112,0.433,0.122,0.0743,126.003,67
Sonny Fodera,Before U,dance,0.641,0.825,6,-6.631,0.0344,0.127,0.00331,0.336,0.627,125.003,58
The Magician,You and Me,dance,0.646,0.814,7,-5.263,0.0437,4.15e-4,0.0305,0.0882,0.117,121.043,58
Nathan Dawe,Lighter (feat. KSI),dance,0.703,0.837,8,-3.606,0.0395,0.0214,4.45e-5,0.104,0.356,124.953,73
KSHMR,Kids (feat. MKLA),dance,0.744,0.866,9,-4.834,0.106,0.0107,0.0537,0.528,0.302,128.027,72
Tiësto,Lose You,dance,0.704,0.899,6,-5.61,0.178,0.189,2.43e-5,0.228,0.576,123.028,67
Jax Jones,i miss u (with Au/Ra),dance,0.671,0.722,9,-7.55,0.046,0.0469,0,0.118,0.404,124.096,65
Jackson Wang,Pretty Please,dance,0.686,0.867,6,-4.396,0.0449,0.0397,4.18e-5,0.396,0.691,126.068,67
Michael Brun,Melanin,dance,0.889,0.924,11,-3.659,0.109,0.00369,0.186,0.266,0.494,113.025,54
Imanbek,Hey Baby (feat. Gia Koka),dance,0.754,0.877,0,-4.544,0.176,0.189,0,0.265,0.649,122.001,69
Dimitri Vegas & Like Mike,Say My Name,dance,0.729,0.788,10,-4.832,0.0908,0.0703,0,0.115,0.857,118.039,76
Disciples,I Got You,dance,0.711,0.876,5,-4.144,0.0551,0.145,0,0.116,0.706,122.969,62
Dombresky,Stronger,dance,0.585,0.932,0,-4.431,0.194,0.0041,0.565,0.0898,0.578,126.013,53
Inner City,We All Move Together - Kevin Saunderson x Latroit Remix,dance,0.736,0.852,11,-5.352,0.0563,9.25e-5,0.603,0.671,0.657,126.025,45
Steve Aoki,LIES,dance,0.697,0.935,11,-5.809,0.175,0.00625,0.006,0.236,0.728,124.023,61
PNAU,Lucky,dance,0.585,0.956,0,-3.577,0.0564,0.0285,0,0.213,0.593,120.004,58
HUGEL,Better,dance,0.735,0.792,8,-5.818,0.0414,0.0152,1.67e-6,0.0784,0.401,112.066,62
Loud Luxury,Aftertaste,dance,0.786,0.869,1,-4.763,0.0692,0.133,7.32e-6,0.0948,0.409,123.054,56
Tchami,All On Me (feat. Zhu),dance,0.797,0.66,5,-6.883,0.0816,0.0112,0.00739,0.297,0.317,122.02,62
Alok,Don't Cry For Me (with Jason Derulo),dance,0.69,0.587,1,-6.53,0.0466,0.105,0,0.102,0.278,104.046,71
BONNIE X CLYDE,Love Is Killing Me,dance,0.684,0.873,0,-4.94,0.0644,0.169,1.53e-5,0.117,0.374,125.906,62
Bob Moses,The Blame - Single Edit,dance,0.669,0.831,11,-5.359,0.0366,0.0317,0.0325,0.0912,0.263,120.04,49
i_o,Annihilation,dance,0.669,0.697,1,-7.738,0.0321,5.77e-4,0.43,0.603,0.126,130.036,40
SG Lewis,Impact (feat. Robyn & Channel Tres),dance,0.67,0.781,11,-4.464,0.259,0.0224,2.69e-6,0.298,0.839,116.045,59
Dirty South,Kiss from God - mint Singles,dance,0.569,0.698,5,-10.445,0.0335,0.0559,0.135,0.129,0.144,123.993,54
Maverick Sabre,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,dance,0.881,0.661,11,-7.681,0.0343,0.098,0.0187,0.101,0.965,124.023,77
Tiësto,Coffee (Give Me Something),dance,0.588,0.8,0,-7.875,0.0377,0.00782,8.19e-4,0.289,0.263,124.001,66
CamelPhat,Hypercolour,dance,0.643,0.789,6,-7.165,0.0322,0.0183,0.52,0.0901,0.0392,122.035,50
Elderbrook,"Numb - Joris Voorn Remix, Edit",dance,0.614,0.828,8,-6.911,0.0352,0.003,0.403,0.357,0.493,126.01,56
3LAU,At Night (with GRABBITZ),dance,0.672,0.866,2,-5.646,0.044,0.00653,0.00823,0.189,0.354,124.014,52
Gorgon City,Burning,dance,0.684,0.749,8,-6.527,0.048,0.176,6.27e-4,0.12,0.806,123.994,56
Kygo,Freedom,dance,0.511,0.635,7,-6.591,0.116,0.127,0,0.0866,0.381,111.329,64
Madeon,The Prince,dance,0.61,0.781,2,-5.694,0.0379,0.00361,0.135,0.323,0.299,95.003,60
Galantis,Faith (with Dolly Parton) [feat. Mr. Probz],dance,0.547,0.795,8,-3.721,0.0489,0.145,0,0.111,0.723,118.115,62
Nea,Some Say - Felix Jaehn Remix,dance,0.682,0.7,6,-5.591,0.0397,0.406,0,0.174,0.637,120.03,80
Le Youth,About Us,dance,0.631,0.694,5,-9.185,0.0368,0.0342,0.774,0.1,0.114,122,56
Gorgon City,Nobody,dance,0.701,0.663,1,-9.076,0.0277,0.0236,0.0107,0.114,0.281,120.039,64
Sonny Fodera,Moving Blind,dance,0.909,0.877,2,-6.683,0.117,0.0174,4.66e-4,0.0761,0.363,121.998,31
Frank Walker,Dancing In The Dark,dance,0.663,0.893,4,-3.749,0.0609,0.0991,2.91e-5,0.111,0.294,111.789,38
Dua Lipa,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],dance,0.808,0.655,11,-7.34,0.139,0.0373,0,0.208,0.56,116.029,67
Avicii,Levels - Radio Edit,dance,0.584,0.889,1,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04,75
Otto Knows,Million Voices - Radio Edit,dance,0.582,0.894,8,-6.298,0.041,0.0022,0.0223,0.0664,0.0694,125.946,67
Martin Garrix,Animals - Radio Edit,dance,0.593,0.914,1,-5.351,0.0363,0.00137,0.445,0.0714,0.0381,128.015,56
Adventure Club,Crash 2.0,dance,0.66,0.652,8,-4.747,0.0582,0.00259,0,0.0673,0.167,127.977,53
Hardwell,Spaceman,dance,0.599,0.763,3,-3.727,0.0553,2.62e-4,0.794,0.241,0.118,127.997,52
3LAU,How You Love Me,dance,0.496,0.789,1,-3.648,0.0839,0.183,0,0.34,0.286,127.961,52
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,dance,0.509,0.79,6,-3.782,0.0374,0.332,6.67e-5,0.316,0.638,127.946,60
David Guetta,Memories (feat. Kid Cudi),dance,0.546,0.898,8,-3.938,0.232,0.00158,6.43e-6,0.229,0.466,130.002,71
Dirty South,City Of Dreams - Radio Edit,dance,0.478,0.818,4,-5.076,0.0377,0.00292,0.00789,0.438,0.163,127.953,58
Swedish House Mafia,Don't You Worry Child - Radio Edit,dance,0.612,0.84,11,-3.145,0.0509,0.112,0,0.116,0.438,129.042,77
DVBBS,Tsunami - Original Mix,dance,0.699,0.839,4,-5.353,0.0481,0.0483,0.655,0.0897,0.264,128.026,44
PNAU,Go Bang,dance,0.603,0.882,2,-3.13,0.0338,0.0494,0.0132,0.241,0.507,120.996,51
Zedd,Clarity,dance,0.509,0.781,8,-3.48,0.072,0.0398,0,0.0749,0.176,128,73
Cash Cash,Take Me Home (feat. Bebe Rexha),dance,0.571,0.903,7,-2.184,0.214,0.0615,1.23e-6,0.186,0.477,127.951,46
Kaskade,Atmosphere,dance,0.588,0.757,3,-4.614,0.0403,0.0221,4.8e-6,0.0739,0.469,122.975,47
Seven Lions,Strangers,dance,0.579,0.697,0,-7.429,0.0394,0.0142,1.6e-6,0.157,0.49,129.967,56
Fatboy Slim,Eat Sleep Rave Repeat (feat. Beardyman) - Calvin Harris Radio Edit,dance,0.697,0.947,0,-4.156,0.106,0.424,0.0527,0.128,0.626,128.004,40
Skrillex,Scary Monsters and Nice Sprites,dance,0.523,0.944,7,-3.581,0.0837,0.00336,0.557,0.119,0.324,139.997,58
Oliver Heldens,Gecko (Overdrive) - Radio Edit,dance,0.609,0.885,0,-5.469,0.0642,0.00521,1.15e-5,0.336,0.76,124.959,68
deadmau5,The Veldt - Radio Edit,dance,0.736,0.759,9,-7.066,0.0347,0.0573,0.207,0.0778,0.485,128.039,0
Tiësto,Wasted,dance,0.645,0.832,2,-5.595,0.0294,0.00106,0.00264,0.199,0.375,112.028,46
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,dance,0.572,0.81,1,-5.791,0.0558,0.0157,6.53e-6,0.13,0.11,126.052,71
Calvin Harris,Feel So Close - Radio Edit,dance,0.707,0.924,7,-2.842,0.031,9.72e-4,0.00703,0.204,0.919,127.937,79
Afrojack,Take Over Control (feat. Eva Simons),dance,0.735,0.699,0,-4.435,0.084,0.121,2.82e-5,0.0809,0.603,129.944,49
The Chainsmokers,#SELFIE,dance,0.789,0.916,0,-3.262,0.249,0.0135,8.09e-6,0.077,0.658,127.956,64
NERO,Promises - Skrillex & Nero Remix,dance,0.527,0.819,9,-3.374,0.0422,0.00298,1.52e-4,0.0606,0.143,140.02,53
Dillon Francis,Get Low,dance,0.67,0.933,11,-4.482,0.0871,0.0271,0.723,0.596,0.751,101.015,0
Porter Robinson,Language,dance,0.737,0.614,6,-6.001,0.4,0.0168,0.0534,0.0682,0.406,127.987,50
Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),dance,0.722,0.687,0,-5.189,0.0556,0.00949,0.00413,0.0462,0.619,128.013,74
Krewella,Alive,dance,0.671,0.828,9,-2.907,0.053,0.00304,0.00287,0.352,0.57,127.976,51
Sebastian Ingrosso,Calling (Lose My Mind) - Radio Edit,dance,0.416,0.849,1,-4.909,0.0455,0.00864,1.38e-4,0.204,0.147,125.098,8
Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix,dance,0.744,0.614,1,-3.908,0.0838,0.00685,0.334,0.0708,0.774,131.994,58
FISHER,Losing It - Radio Edit,dance,0.729,0.965,2,-5.711,0.0624,0.00176,0.66,0.0973,0.744,125.021,60
Audien,Leaving You,dance,0.638,0.74,9,-4.928,0.0579,0.0214,1.2e-6,0.142,0.454,128.045,45
Ivan Gough,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,dance,0.51,0.831,7,-4.514,0.0606,0.0435,3.14e-6,0.346,0.376,128.025,60
Steve Angello,Show Me Love - Radio Edit,dance,0.654,0.856,5,-4.197,0.0586,0.517,0,0.128,0.574,129.928,47
Don Diablo,On My Mind - Radio Edit,dance,0.578,0.941,5,-2.452,0.0835,0.00547,0.812,0.412,0.274,125.986,39
Tiësto,Jackie Chan,dance,0.747,0.834,3,-2.867,0.045,0.374,0,0.0586,0.687,128.005,73
Galantis,Runaway (U & I),dance,0.506,0.805,1,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,74
Eric Prydz,Call on Me - Radio Mix,dance,0.597,0.837,10,-6.518,0.375,0.00427,0.00114,0.839,0.447,126.342,73
